Date;bitcoin;ethereum;ripple;eos;litecoin;bitcoin-cash;binance-coin;stellar;tether;cardano;tron;bitcoin-sv;monero;iota;dash;maker;ontology;neo;ethereum-classic;tezos;nem;zcash;vechain;basic-attention-token;waves;usd-coin;dogecoin;omisego;qtum;crypto-com-chain;bitcoin-gold;ravencoin;trueusd;lisk;decred;chainlink;0x;zilliqa;augur;maximine-coin;bitshares;icon;holo;digibyte;bytecoin-bcn;steem;nano;bittorrent;bitcoin-diamond;enjin-coin;paxos-standard-token;huobi-token;aeternity;kucoin-shares;komodo;verge;bytom;siacoin;pundi-x;iostoken;theta;stratis;aurora;abbc-coin;dai;golem-network-tokens;status;ardor;populous;project-pai;insight-chain;ark;mixin;repo;gxchain;factom;cryptonex;revain;gemini-dollar;hypercash;digitex-futures;maidsafecoin;decentraland;wax;waykichain;crypto-com;electroneum;waltonchain;loom-network;pivx;zcoin;qash;loopring;thorecoin;aelf;nuls;qubitica;power-ledger;aion;moac;blocknet;ion;crown;diamond;sibcoin;monetaryunit;bitsend;neoscoin;transfercoin;korecoin;exclusivecoin;hexx;bulwark
"	2018-08-15 ";6308.52;282.36;0.282005;4.64;54.5;513.67;9.46;0.216954;1;0.09504;0.019443;;89.55;0.444022;153.34;407.9;1.32;15.87;13.03;1.29;0.105987;136.83;0.007891;0.187562;1.95;;0.002303;3.57;4.42;;17.81;0.019408;1;3.13;37.39;0.257547;0.684661;0.028349;16.57;0.004022;0.098908;0.522874;0.00056;0.024361;0.001551;0.858396;1.09;;1.04;0.038173;;1.91;0.911297;1.34;1.08;0.011414;0.143012;0.005087;0.001377;0.011572;0.06549;1.29;0.02115;;1.01;0.139215;0.036034;0.11087;3.38;0.316772;0.417032;0.603085;220.46;0.091364;1.41;4.43;2.02;0.104442;;2.73;0.006121;0.231996;0.068643;0.073321;0.18738;4.47;0.006895;2.08;0.069538;1.11;14.05;0.150787;0.097215;17.29;0.338206;1.35;;0.179877;0.368826;3.32;5.17;0.846348;0.25804;2.47;0.297359;0.027459;0.119408;0.952224;0.343053;0.679678;0.194262;;0.872412
"	2018-08-16 ";6334.73;288.05;0.292436;4.52;55.36;517.35;9.8;0.216032;1;0.095331;0.019521;;91.08;0.46476;151.25;423.99;1.72;16.19;13.9;1.3;0.103615;141.8;0.011221;0.195571;1.96;;0.002292;3.69;4.37;;17.78;0.018577;1;3.81;37.89;0.268244;0.718532;0.030133;16.97;0.003906;0.098725;0.557604;0.000557;0.024401;0.00158;0.870437;1.36;;1.01;0.038751;;1.98;0.916252;1.26;1.05;0.011844;0.155594;0.005211;0.001508;0.012004;0.066909;1.33;0.020927;;1.01;0.141982;0.036659;0.110145;4.33;0.323388;0.382705;0.6335;217.99;0.082186;1.45;5.14;2.11;0.108672;;2.79;0.006017;0.247728;0.06639;0.069702;0.208893;4.58;0.006971;2.28;0.079223;1.08;13.17;0.156179;0.100785;21.18;0.353345;1.44;;0.185389;0.399337;3.24;5.12;0.828747;0.277873;2.69;0.285575;0.026518;0.114356;0.916583;0.330855;0.743257;0.193572;;0.883112
"	2018-08-17 ";6580.63;315.73;0.366676;5.51;61.51;597.01;10.87;0.23812;0.997761;0.109887;0.02328;;99.2;0.559744;166.84;446.75;2.73;20.45;14.47;1.38;0.11657;154.66;0.015031;0.226234;2.15;;0.002455;4.43;5.03;;20.45;0.019867;1;4;42.43;0.291827;0.830135;0.04264;19.51;0.004275;0.117044;0.740633;0.000637;0.028034;0.001927;0.990042;1.75;;1.24;0.042604;;2.26;1.17;1.57;1.2;0.015363;0.195748;0.00617;0.00197;0.016158;0.093243;1.56;0.023114;;0.99353;0.177022;0.042398;0.124031;5.45;0.496089;0.32544;0.753047;241.06;0.100108;1.63;5.63;2.14;0.129978;;3.36;0.008259;0.266878;0.07796;0.07758;0.273776;5.02;0.007377;2.9;0.0947;1.22;14.45;0.172961;0.131837;24.07;0.461017;1.67;;0.211742;0.50555;3.37;5.51;0.874445;0.311844;2.71;0.297596;0.029972;0.125482;1.02;0.351869;0.786336;0.215788;;0.925456
"	2018-08-18 ";6423.76;295.81;0.3271;5.1;57.28;554.92;9.91;0.224235;1;0.099784;0.021619;;98.17;0.497777;152.31;433.55;2.13;18.72;13.27;1.33;0.106006;143.69;0.012732;0.207043;2.1;;0.002394;4.09;4.51;;19.03;0.018793;1;3.74;39.27;0.27332;0.751324;0.035934;18.15;0.004111;0.10924;0.632467;0.000581;0.025974;0.001698;0.900953;1.53;;1.11;0.039694;;2.07;1.07;1.5;1.13;0.0138;0.173028;0.005652;0.001663;0.014214;0.076202;1.43;0.021407;;1;0.154253;0.038967;0.110847;5.35;0.407785;0.386167;0.671155;225.12;0.094253;1.52;5.97;2.12;0.121177;;3.11;0.006994;0.243379;0.070416;0.071701;0.232874;4.63;0.006934;2.7;0.083419;1.12;13.6;0.167412;0.115495;22.89;0.37699;1.46;;0.188984;0.489668;3.3;5.25;0.818114;0.284379;2.53;0.28036;0.029557;0.126092;0.988075;0.331158;0.762854;0.211202;;0.899906
"	2018-08-19 ";6506.07;300.83;0.343978;5.31;57.94;569.93;10.16;0.222723;1;0.102437;0.022263;;98.42;0.540186;154.56;456.79;2.37;19.5;13.34;1.37;0.108493;143.98;0.014374;0.220856;2.16;;0.002473;4.17;4.62;;19.77;0.019282;1;3.85;40.22;0.302272;0.76354;0.039008;18.67;0.003996;0.112804;0.676745;0.000606;0.026259;0.001755;0.934444;1.74;;1.11;0.03982;;2.35;1.11;1.53;1.15;0.014311;0.179885;0.005951;0.001757;0.014968;0.083829;1.5;0.020954;;0.999454;0.156474;0.040141;0.115211;5.27;0.428308;0.394686;0.685868;230.03;0.094149;1.54;6.01;2.08;0.121967;;3.23;0.007824;0.25145;0.073932;0.074122;0.233754;4.69;0.007023;2.78;0.087893;1.13;13.9;0.168387;0.11651;23.62;0.411692;1.5;;0.193356;0.518089;3.33;5.61;0.820684;0.280181;2.58;0.285059;0.029441;0.139725;0.95479;0.33878;0.750682;0.228058;;0.973216
"	2018-08-20 ";6308.53;274.31;0.319283;4.76;54;515.66;9.7;0.216457;1.01;0.093764;0.020661;;93.37;0.501462;142.4;422.38;2.15;17.4;12.44;1.43;0.101544;129.34;0.013057;0.195632;2.07;;0.002369;3.69;4.21;;18.27;0.017929;1.01;3.77;36.95;0.287262;0.706612;0.034876;17.76;0.003962;0.103495;0.611278;0.000564;0.024233;0.00161;0.854012;1.62;;1.04;0.036364;;2.08;0.995482;1.42;1.09;0.013111;0.161111;0.005423;0.001621;0.013193;0.073173;1.39;0.018009;;1.01;0.140953;0.037471;0.104838;4.55;0.350593;0.328867;0.662264;227.61;0.085244;1.47;5.43;1.98;0.127971;;2.88;0.008201;0.236342;0.067041;0.069223;0.209919;4.38;0.006599;2.55;0.08041;1.06;13.23;0.161832;0.101288;21.67;0.358317;1.35;;0.191154;0.463601;3.33;5.27;0.791291;0.263153;2.52;0.269996;0.027797;0.13064;0.900205;0.324337;0.714741;0.251911;;0.942521
"	2018-08-21 ";6488.76;281.94;0.335177;4.91;56.35;536.57;9.71;0.214708;1;0.095003;0.021003;;94.92;0.519729;141.72;430.23;2.25;17.8;12.7;1.36;0.100922;135.9;0.015389;0.213577;2.15;;0.002424;3.83;4.3;;18.7;0.017212;1;4.12;37.89;0.311927;0.708326;0.036099;19.33;0.005047;0.105138;0.64519;0.000578;0.024789;0.0017;0.865474;1.81;;1.04;0.037453;;2.16;1.01;1.4;1.11;0.013165;0.167826;0.005572;0.001668;0.013495;0.07575;1.44;0.018004;;1.01;0.150424;0.0393;0.107579;4.97;0.362881;0.328789;0.679654;209.44;0.088672;1.39;5.09;2.01;0.126029;;3.09;0.010466;0.24184;0.068973;0.071968;0.212617;4.43;0.006548;2.89;0.086344;1.1;13.36;0.174994;0.104509;21.16;0.368869;1.37;;0.194496;0.471399;3.21;5.58;0.835083;0.265836;2.62;0.264031;0.028895;0.129555;0.840779;0.34962;0.69534;0.247923;;0.932538
"	2018-08-22 ";6376.71;271.34;0.319803;4.72;55.32;519.95;9.54;0.206896;1;0.090149;0.019712;;90.08;0.478278;136.54;411.79;2.1;16.5;12.24;1.29;0.096242;132;0.013787;0.197232;2.06;;0.002315;3.53;4.11;;18.42;0.017343;1;3.95;36.42;0.314632;0.667719;0.034216;18.58;0.00512;0.102131;0.59401;0.000548;0.023573;0.001661;0.858529;1.81;;1.06;0.036335;;2.05;0.966823;1.34;1.05;0.012554;0.161646;0.005212;0.001582;0.013042;0.069898;1.32;0.018142;;1.01;0.146134;0.038197;0.104854;4.59;0.340444;0.331726;0.671428;205.47;0.087014;1.32;4.75;2.05;0.118885;;2.83;0.010609;0.220245;0.063767;0.067142;0.203264;4.22;0.00613;2.84;0.08103;1.07;12.41;0.177129;0.100773;21.54;0.340144;1.37;;0.185594;0.435618;3.03;5.38;0.820924;0.266355;2.55;0.258729;0.026957;0.126305;0.804758;0.318991;0.66532;0.24681;;0.863275
"	2018-08-23 ";6534.88;277.1;0.327709;4.92;57.54;530.77;9.72;0.222162;0.998976;0.092453;0.020771;;90.06;0.506117;140.37;432.22;2.17;17.69;12.48;1.32;0.098128;133.65;0.014674;0.208373;2.23;;0.002385;3.69;4.17;;18.67;0.01742;1;4.64;37.28;0.321022;0.714227;0.036913;19.1;0.005175;0.10499;0.659684;0.000602;0.025578;0.0017;0.879326;2.01;;1.46;0.037358;;2.09;0.990381;1.39;1.08;0.012819;0.167642;0.005383;0.001629;0.013631;0.082871;1.39;0.018888;;1.01;0.148687;0.039019;0.108683;4.86;0.365608;0.306469;0.738219;217.18;0.08864;1.34;4.79;2.08;0.130187;;2.81;0.013882;0.220204;0.066073;0.071851;0.205847;4.32;0.006096;3.56;0.085752;1.21;12.76;0.176995;0.105573;20.78;0.355355;1.42;;0.189542;0.485252;2.86;5.69;0.833177;0.260159;2.61;0.267269;0.029136;0.118759;0.80351;0.329271;0.714631;0.232453;;0.908855
"	2018-08-24 ";6719.96;282.97;0.327606;5.05;57.93;535.4;10.23;0.219806;1;0.094077;0.021606;;93.76;0.521896;145.02;439.8;2.17;17.79;12.59;1.33;0.102461;140.72;0.014535;0.212044;2.33;;0.002426;3.95;4.23;;19.33;0.017359;1;5.1;40.81;0.336927;0.729458;0.038949;19.03;0.005468;0.107364;0.675658;0.000618;0.026081;0.001756;0.892328;2.51;;1.37;0.038974;;2.12;1.04;1.38;1.13;0.013681;0.186303;0.005577;0.001716;0.014259;0.108487;1.53;0.018041;;1.02;0.153077;0.040771;0.112374;4.75;0.367411;0.289093;0.806302;228.83;0.092649;1.4;5.12;2.2;0.141468;;2.81;0.019585;0.231995;0.068173;0.073606;0.208699;4.38;0.006018;3.3;0.092894;1.14;13.37;0.227574;0.106608;22.5;0.36749;1.44;;0.19476;0.580363;2.96;5.61;0.799575;0.260215;2.71;0.276174;0.028464;0.127512;0.781939;0.331213;0.735348;0.241248;;0.919898
"	2018-08-25 ";6763.19;279.65;0.32823;5.05;57.91;537.24;10.14;0.217795;1;0.094282;0.022481;;92.54;0.539955;144.81;439.24;2.36;17.78;12.55;1.36;0.103236;139.22;0.015413;0.212531;2.35;;0.00237;3.85;4.24;;20.17;0.017605;1;5.04;39.98;0.319767;0.71822;0.040736;19.14;0.005868;0.107659;0.755967;0.000624;0.026103;0.001754;0.911913;2.84;;1.27;0.038188;;2.11;1.04;1.38;1.13;0.013824;0.198115;0.005533;0.001658;0.014542;0.104977;1.53;0.017487;;1;0.151116;0.040262;0.112549;4.6;0.377404;0.332545;0.863796;223.07;0.100523;1.42;5.43;2.17;0.138095;;2.83;0.018125;0.244917;0.068644;0.072173;0.209503;4.39;0.005987;3.83;0.094322;1.13;13.13;0.230618;0.109359;22.25;0.393434;1.56;;0.194405;0.64442;2.92;5.47;0.803363;0.258445;2.6;0.275028;0.02915;0.128047;0.811337;0.335944;0.744609;0.241433;;0.936644
"	2018-08-26 ";6707.26;275.2;0.323776;4.95;57.33;522.88;10.19;0.21484;0.999227;0.093338;0.022764;;95.3;0.571295;141.74;428.73;2.39;17.85;12.56;1.33;0.104082;136.33;0.015233;0.209004;2.23;;0.002404;3.83;4.12;;19.43;0.018318;1;4.91;38.33;0.328878;0.714769;0.041821;19.39;0.005498;0.106092;0.91955;0.000639;0.025544;0.00186;0.896516;3.55;;1.21;0.038122;;2.17;1.03;1.35;1.14;0.013682;0.192059;0.005515;0.001882;0.014242;0.096721;1.54;0.017675;;1.01;0.148684;0.039503;0.111083;4.49;0.359883;0.334048;0.846488;218.22;0.084271;1.39;5.35;2.2;0.128385;;2.79;0.016827;0.242379;0.068544;0.072011;0.205775;4.44;0.006;4.23;0.103382;1.12;12.96;0.22466;0.11482;21.97;0.394665;1.54;;0.19004;0.634914;2.79;5.58;0.770539;0.251459;2.52;0.259841;0.027924;0.124133;0.831372;0.360174;0.734821;0.252929;;0.918024
"	2018-08-27 ";6884.64;285.6;0.336903;5.36;60.25;546.36;11.21;0.225437;0.997802;0.100264;0.02446;;104.53;0.669559;183.08;453.98;2.66;20.59;12.65;1.35;0.108468;149.78;0.017823;0.222886;2.25;;0.002462;4.17;4.48;;20.6;0.020556;1;5.11;40.29;0.336085;0.806089;0.043881;19.96;0.00626;0.111603;0.912016;0.000662;0.027764;0.001965;0.952453;3.01;;1.23;0.040755;;2.39;1.11;1.4;1.22;0.014476;0.197606;0.005956;0.00191;0.015256;0.101263;1.69;0.019277;;1.01;0.155329;0.041972;0.114073;4.76;0.372293;0.329689;0.907986;229.28;0.106196;1.44;5.54;2.12;0.126622;;2.91;0.017738;0.25125;0.072479;0.079115;0.216033;4.62;0.006061;4.05;0.110595;1.22;12.94;0.215738;0.130097;22.39;0.430955;1.59;;0.200276;0.668685;2.83;5.71;0.766913;0.245532;2.59;0.268929;0.030344;0.144993;0.809449;0.370208;0.75766;0.25251;;0.916421
"	2018-08-28 ";7096.28;296.5;0.351837;5.9;63.02;565.31;11.49;0.234745;0.999395;0.10548;0.026847;;107.52;0.773458;194.34;462.19;2.81;21.26;13.28;1.38;0.112397;154.73;0.017979;0.233496;2.27;;0.002607;4.46;4.78;;21.97;0.022926;1;5.21;41.21;0.335793;0.809815;0.047772;21.01;0.00599;0.119701;0.932399;0.000901;0.029345;0.002255;1;3.22;;1.28;0.044683;;2.38;1.22;1.58;1.27;0.0157;0.207349;0.006563;0.002097;0.0165;0.105555;1.7;0.020512;;1;0.171966;0.043819;0.119203;4.77;0.39501;0.336669;0.949118;237.7;0.105633;1.51;6.19;2.22;0.126573;;3.18;0.019907;0.278415;0.074732;0.081641;0.230064;4.8;0.006268;4.08;0.113739;1.22;13.08;0.226962;0.132984;23.83;0.449173;1.69;2.79;0.209241;0.658886;2.82;6.5;0.771296;0.253031;3.04;0.276452;0.030834;0.152616;0.827053;0.35923;0.768797;0.276153;;0.950031
"	2018-08-29 ";7047.16;289.31;0.344803;6.12;61.77;554.37;11.17;0.226211;1;0.105469;0.025426;;103.55;0.716535;187.81;448.82;2.54;19.88;13.01;1.37;0.108696;153.6;0.016924;0.224581;2.18;;0.002606;4.37;4.84;;22.74;0.02293;1;5.08;41.62;0.30871;0.80005;0.045366;20.77;0.005497;0.118611;0.875552;0.000827;0.029524;0.002047;0.968134;2.84;;1.35;0.042365;;2.27;1.14;1.46;1.33;0.014735;0.197575;0.006227;0.001902;0.015407;0.103055;1.6;0.019655;;1.01;0.168978;0.042785;0.115351;4.54;0.388656;0.333918;0.989596;232.9;0.101078;1.47;6;2.24;0.128485;;3.09;0.018182;0.272864;0.081389;0.078963;0.221706;4.58;0.006081;4.1;0.10934;1.25;13.1;0.215547;0.128638;23.32;0.414526;1.6;2.72;0.205375;0.60876;2.68;6.27;0.796799;0.243367;2.84;0.269865;0.030781;0.169657;0.869894;0.346738;0.778118;0.261544;;0.93971
"	2018-08-30 ";6978.23;284.11;0.335444;6.08;60.32;540.02;10.76;0.220902;1;0.10056;0.024897;;102.81;0.71797;183.4;439.81;2.51;19.69;12.92;1.36;0.105531;151.74;0.017341;0.214951;2.08;;0.003206;4.22;4.68;;21.78;0.024354;1;4.64;42.39;0.30539;0.758587;0.044975;20.03;0.005619;0.11347;0.865964;0.000774;0.030541;0.002037;0.925746;3.09;;1.3;0.044082;;2.15;1.1;1.41;1.32;0.014184;0.192192;0.006006;0.001949;0.014998;0.101931;1.53;0.020705;;0.995962;0.161591;0.040861;0.112212;4.32;0.368231;0.323979;0.902546;225.29;0.104256;1.43;5.78;2.11;0.13065;;3.02;0.017463;0.261714;0.077401;0.074544;0.220024;4.4;0.005952;4.64;0.131857;1.15;12.7;0.217811;0.119329;22.97;0.397576;1.87;2.67;0.19863;0.581955;2.51;5.78;0.769138;0.232059;2.78;0.247708;0.030654;0.155339;0.789659;0.332319;0.711014;0.266046;;0.945283
"	2018-08-31 ";7037.58;283;0.335332;6.43;61.93;543.08;11.01;0.222076;1;0.102196;0.025345;;116.66;0.712217;194.62;443.11;2.47;20.34;12.79;1.36;0.105418;150.36;0.017143;0.219598;2.14;;0.004794;4.23;4.67;;22.41;0.023148;1;4.68;42.75;0.328099;0.772229;0.044333;19.67;0.005199;0.117999;0.904235;0.000809;0.031028;0.002245;0.94985;3.08;;1.28;0.04406;;2.13;1.15;1.41;1.33;0.01456;0.206439;0.006372;0.00188;0.015991;0.100584;1.57;0.02264;;1;0.177165;0.042326;0.114954;4.3;0.375957;0.323393;0.90958;223.38;0.104308;1.45;5.83;2.34;0.131249;;3.19;0.018582;0.270236;0.077697;0.077658;0.239573;4.42;0.005934;4.77;0.124749;1.17;13.08;0.232787;0.120507;23.53;0.40568;1.81;2.69;0.197437;0.603255;2.25;5.55;0.878457;0.251336;2.72;0.24611;0.031043;0.149275;0.828891;0.330655;0.734485;0.281952;;0.923835
"	2018-09-01 ";7193.25;295.34;0.347721;6.64;65.95;615.31;11.38;0.229722;0.996813;0.106827;0.02659;;120.97;0.73947;220.74;486.04;2.62;22.5;13.22;1.41;0.110948;158.06;0.018176;0.22762;2.22;;0.006278;4.5;4.87;;22.12;0.023347;0.999304;4.7;44.7;0.328258;0.803811;0.0469;20.32;0.005511;0.125792;0.943392;0.000883;0.034197;0.00261;0.992308;3.07;;1.33;0.047183;;2.21;1.2;1.45;1.39;0.017637;0.223983;0.007594;0.001946;0.017061;0.10641;1.71;0.021952;;1;0.185217;0.044387;0.119022;4.41;0.384228;0.318444;0.931962;218.37;0.071259;1.51;6.57;2.25;0.129733;;3.37;0.019162;0.281253;0.079601;0.082188;0.237395;4.59;0.006289;4.88;0.125831;1.23;13.33;0.238485;0.128861;25.37;0.427845;1.84;2.77;0.204975;0.619635;2.3;5.49;0.841062;0.288111;2.83;0.252135;0.037261;0.169095;0.852036;0.335829;0.789804;0.28995;;0.964823
"	2018-09-02 ";7272.72;294.37;0.342523;6.6;65.65;645.88;11.3;0.224744;0.997839;0.104432;0.025572;;120.5;0.712792;212.33;511.86;2.49;21.99;13.33;1.39;0.112539;155.68;0.017815;0.231729;2.12;;0.004999;4.34;4.8;;21.4;0.022401;0.997898;4.68;44.3;0.310938;0.794773;0.045351;20.21;0.005286;0.122872;0.924313;0.001115;0.032476;0.002472;1;2.99;;1.29;0.045642;;2.14;1.17;1.47;1.35;0.018664;0.219983;0.007325;0.001894;0.016446;0.104454;1.71;0.022843;;0.998303;0.182816;0.042992;0.118537;4.33;0.377711;0.301715;0.877172;219.72;0.105536;1.47;6.44;2.42;0.138562;;3.31;0.019338;0.286673;0.078353;0.082869;0.225741;4.65;0.006423;4.55;0.120612;1.21;13.18;0.233353;0.12164;25.72;0.437225;1.77;2.74;0.20082;0.606288;2.17;5.3;0.830869;0.314467;2.91;0.252497;0.040892;0.169786;0.839604;0.356463;0.755391;0.283034;;0.881064
"	2018-09-03 ";7260.06;289.26;0.335961;6.47;65.37;626.36;11.26;0.225325;0.998642;0.103607;0.025037;;135.56;0.698262;217.29;478.89;2.42;22.85;14.06;1.42;0.114363;155.8;0.018753;0.227876;2.23;;0.005266;4.4;4.7;;21.23;0.02268;1;4.58;42.77;0.30394;0.788594;0.044768;20.54;0.0054;0.121352;0.900889;0.00144;0.033839;0.002505;0.985027;2.92;;1.31;0.04645;;2.09;1.18;1.48;1.53;0.018058;0.212977;0.007384;0.002161;0.016169;0.107608;1.8;0.021684;;0.995547;0.178254;0.042945;0.120292;4.32;0.348069;0.281775;0.864135;219.4;0.103476;1.48;6.51;2.26;0.138598;;3.22;0.021249;0.289152;0.077316;0.083849;0.228454;4.63;0.006164;4.75;0.1158;1.19;13.13;0.229997;0.119144;22.96;0.427793;1.74;2.72;0.200411;0.579602;2.01;5.41;0.813541;0.318846;2.86;0.253725;0.038656;0.174067;0.852839;0.341388;0.74251;0.315241;;0.914015
"	2018-09-04 ";7361.66;285.72;0.331652;6.48;67.71;625.07;11.36;0.231268;0.999517;0.105265;0.025255;;137.95;0.703065;216.56;466.97;2.42;24.2;13.98;1.44;0.12166;156.45;0.019471;0.230995;2.3;;0.005269;4.81;4.8;;21.45;0.022428;1;4.61;43.12;0.29972;0.799317;0.045549;20.71;0.005267;0.122238;0.95461;0.00126;0.033764;0.002557;1.02;3.03;;1.33;0.050266;;2.11;1.18;1.51;1.56;0.018127;0.219196;0.007621;0.002253;0.016502;0.111364;1.97;0.021875;;0.997749;0.182933;0.045081;0.12147;4.55;0.354842;0.292437;0.877722;225.36;0.104156;1.5;6.96;2.35;0.135732;;3.24;0.024637;0.300452;0.078332;0.083516;0.240152;5.1;0.006108;5;0.115061;1.27;13.13;0.239438;0.124301;25.2;0.478758;1.78;2.74;0.205228;0.588839;1.99;5.38;0.808926;0.289989;2.93;0.252764;0.039905;0.163855;0.977616;0.337423;0.755089;0.306735;;0.930552
"	2018-09-05 ";6792.83;232.33;0.283601;5.22;58.44;530.51;10.09;0.207437;1.01;0.087569;0.02181;;115.06;0.576302;174.44;411.05;1.86;19.66;11.89;1.3;0.100319;133.62;0.016192;0.182782;2;;0.004931;3.8;3.94;;19.43;0.019737;1.01;3.92;37.24;0.268699;0.633143;0.037093;17.21;0.004196;0.102871;0.766455;0.001028;0.02613;0.002152;0.844708;2.37;;2.9;0.041821;;1.82;0.992171;1.3;1.29;0.014492;0.176504;0.005963;0.001648;0.011722;0.091029;1.57;0.018159;;1.05;0.148711;0.036357;0.104889;4.05;0.265688;0.285223;0.711929;204.69;0.097882;1.3;5.25;2.18;0.119409;;2.68;0.023124;0.242385;0.064133;0.069685;0.207383;4.29;0.005357;3.96;0.087923;1.05;11.63;0.206542;0.103027;20.56;0.368798;1.39;2.28;0.170354;0.454508;2;4.59;0.671405;0.227462;2.56;0.215716;0.029274;0.133871;0.838198;0.279705;0.781074;0.250872;;0.875107
"	2018-09-06 ";6529.17;230.22;0.30271;5.24;57.49;519.16;10.28;0.207484;1;0.088666;0.021644;;117.49;0.597654;180.9;395.2;2.07;20.34;11.98;1.24;0.102768;131.6;0.016142;0.18368;1.98;;0.00501;3.95;4.01;;19.71;0.018708;1;3.87;37.43;0.27239;0.677266;0.038653;16.53;0.004279;0.104293;0.739583;0.001155;0.02586;0.002099;0.857963;2.45;;2.15;0.047938;;1.79;0.995309;1.28;1.24;0.014618;0.184251;0.005975;0.001745;0.012761;0.09564;1.61;0.016808;;1.01;0.146789;0.037465;0.102348;4.02;0.265871;0.290921;0.68981;185.8;0.064318;1.19;5.37;2.11;0.115418;;2.7;0.025923;0.236385;0.063351;0.069675;0.20721;4.76;0.005246;4.03;0.087493;1.06;11.26;0.220238;0.101629;20.61;0.394086;1.41;2.71;0.172132;0.467263;1.8;4.58;0.686955;0.231191;2.54;0.213485;0.028509;0.129816;0.761202;0.269133;0.677972;0.223973;;0.856861
"	2018-09-07 ";6467.07;217.2;0.291435;5.09;56.2;501.57;10.04;0.207662;1.01;0.083983;0.020595;;111.88;0.57072;187.56;389.22;1.99;19.69;11.7;1.23;0.101322;126.9;0.015675;0.173267;1.88;;0.005307;3.72;3.9;;18.98;0.018326;1.01;3.76;38.23;0.260662;0.631479;0.036416;15.55;0.003961;0.103903;0.691708;0.001364;0.024685;0.002094;0.828732;2.35;;1.96;0.045714;;1.71;0.967573;1.23;1.16;0.013879;0.176763;0.005703;0.001684;0.012075;0.092417;1.5;0.016494;;1.01;0.145625;0.035811;0.09987;4.12;0.253937;0.275176;0.697653;175;0.104948;1.16;5.15;2.09;0.109349;;2.58;0.036875;0.234663;0.061765;0.069225;0.209783;4.47;0.005267;3.91;0.086094;1.01;10.99;0.222731;0.097978;23.5;0.365791;1.33;3.04;0.165044;0.460504;1.59;4.51;0.665161;0.216316;2.54;0.19641;0.026764;0.135744;0.750031;0.254703;0.630282;0.221439;;0.856768
"	2018-09-08 ";6225.98;197.95;0.279333;4.76;53.24;475.29;9.52;0.194437;1;0.078235;0.019312;;104.33;0.532786;185.9;350.49;1.88;18.09;11.02;1.15;0.097587;121.91;0.014644;0.159016;1.94;;0.005692;3.43;3.62;;18.7;0.01684;1;3.45;35.33;0.241907;0.575288;0.035271;14.25;0.004015;0.099936;0.637472;0.001355;0.023964;0.00197;0.775053;2.13;;1.71;0.040443;;1.57;0.912286;1.18;1.08;0.012974;0.162952;0.005396;0.001598;0.011343;0.087147;1.39;0.015235;;1.01;0.133727;0.033275;0.095617;3.72;0.213946;0.278664;0.631276;168.38;0.089768;1.12;4.82;2.02;0.111075;;2.39;0.037263;0.222098;0.057074;0.066059;0.189159;4.07;0.005314;3.55;0.076583;0.953436;10.17;0.20654;0.089109;21.7;0.341349;1.25;3.18;0.149471;0.422992;1.52;4.23;0.638692;0.205214;2.41;0.196458;0.024764;0.128928;0.76573;0.233841;0.57393;0.220775;;0.864798
"	2018-09-09 ";6300.86;196.92;0.27868;4.97;54.92;481.19;9.51;0.192781;1;0.076643;0.019365;;106.22;0.558112;193.36;342.67;1.85;18.45;11.24;1.2;0.097558;119.51;0.01449;0.156566;1.87;;0.005829;3.41;3.62;;19.15;0.017086;1.01;3.72;37.14;0.239741;0.571627;0.035135;14.56;0.004333;0.101517;0.627519;0.001254;0.024119;0.002029;0.772482;1.99;;1.72;0.038284;;1.58;0.928855;1.18;1.06;0.012948;0.163764;0.005408;0.001582;0.011473;0.085213;1.38;0.013569;;1.02;0.131914;0.033818;0.094946;3.7;0.20051;0.270974;0.619352;165.13;0.082541;1.11;4.78;2;0.102576;;2.41;0.035091;0.225473;0.064126;0.064835;0.192336;4.15;0.005266;3.47;0.076375;0.931766;10.03;0.210325;0.090625;21.11;0.343574;1.26;3.15;0.147873;0.432509;1.34;4.29;0.687414;0.19483;2.4;0.205371;0.024544;0.129802;0.749562;0.221274;0.565246;0.216226;;0.891148
"	2018-09-10 ";6329.7;197.08;0.270321;5.04;54.6;465.59;9.52;0.190839;1;0.073508;0.019381;;105.64;0.567024;201.13;337.76;1.84;18.49;11.32;1.41;0.093991;118.92;0.014124;0.150842;2.33;;0.006892;3.47;3.49;;19.62;0.017064;1;3.7;36.48;0.247807;0.55605;0.034523;14.13;0.004846;0.099916;0.618157;0.001191;0.023697;0.002039;0.761692;1.95;;2.08;0.039386;;1.67;0.902874;1.12;1.07;0.01273;0.165642;0.005471;0.001572;0.011709;0.086557;1.4;0.012776;;1.01;0.131053;0.033446;0.096152;3.61;0.220107;0.321672;0.625105;167.99;0.082139;1.14;4.22;2.04;0.103549;;2.45;0.035881;0.223825;0.061425;0.063594;0.191946;4.78;0.005294;3.33;0.075447;0.976757;10.17;0.210967;0.094445;21.61;0.33737;1.22;3.15;0.148449;0.428359;1.3;4.17;0.657608;0.183758;2.4;0.207706;0.023433;0.126878;0.793061;0.227961;0.557881;0.219825;;0.8712
